device,VIN,data_collector,time_sensor,time_session,voltage_control_module,engine_load,coolant_temperature,intake_manifold_absolut_pressure,rpm,speed,acceleration_x,acceleration_y,acceleration_z,magnitude,latitude,longitude,fuel_pressure,timing_advance,intake_air_temperature,mass_air_flow,throttle_position,fuel_level,engine_oil_temperature,radar_area,cloud_quantity,teda_time,teda_flag,fuel_model_prediction,air_fuel_ratio,other_info,city_road_label,city_road_prob,coolant_temp,distance_traveled_with_MIL_on,driver_behaviour_label,ethanol_percentage,fuel_model_prediction_prob,fuel_rail_gauge_pressure,long_term_fuel_trim_bank_1,runtime_since_engine_start,short_term_fuel_trim_bank_1
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:33.921321,2026-08-12T16:45:15.909169,13.73,26.0,,84.0,1445.0,53.0,1.5133529663085938,8.132438507080078,5.732179870605469,10.06402898152864,-5.839712506540111,-35.20449677281336,,14.0,41.0,,21.0,63.14,,1563.805,,,0,Gasolina,,,0.0,0.8,86.0,0.0,0,29.41,1.0,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:34.921860,2026-08-12T16:45:15.909169,13.73,26.0,,86.0,1395.0,53.0,1.6429833984375002,8.344397735595704,5.610333251953126,10.188434973798817,-5.839595361242096,-35.204557915172785,,14.0,41.0,,22.0,63.14,,1563.805,,,0,Gasolina,,,0.0,0.6,86.0,0.0,0,29.41,1.0,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:35.920839,2026-08-12T16:45:15.909169,13.73,27.0,,86.0,1394.0,53.0,1.4464421081542969,8.238717498779298,5.683980102539063,10.11317411117766,-5.839478923088958,-35.20461926657878,,13.5,41.0,,22.0,63.14,,1438.0,,,0,Gasolina,,,0.0,0.6,86.0,0.0,0,29.41,1.0,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:36.920486,2026-08-12T16:45:15.909169,13.73,28.0,,87.0,1394.0,52.0,1.350641326904297,8.18662582397461,6.155948638916016,10.331542867388283,-5.839362077262447,-35.204680301798625,,13.5,42.0,,22.0,63.14,,1437.6000000000001,,,0,Gasolina,,,0.0,0.5666666666666667,86.0,0.0,0,29.41,1.0,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:37.920215,2026-08-12T16:45:15.909169,13.73,28.0,,87.0,1388.0,52.0,1.0738668823242188,8.051307220458984,5.630241851806641,9.883135198356987,-5.839245724220754,-35.204740744693275,,12.5,42.0,,22.0,63.14,,1437.6000000000001,,,0,Gasolina,,,0.0,0.6,86.0,0.0,0,29.41,1.0,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:38.921231,2026-08-12T16:45:15.909169,13.73,28.0,,87.0,1370.0,51.0,1.8083894348144531,8.706195373535156,5.5518049621582035,10.482874060483505,-5.839130814596745,-35.20479988175893,,12.5,42.0,,22.0,63.14,,1437.6000000000001,,,0,Gasolina,,,0.0,0.6,86.0,0.0,0,29.41,1.0,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:39.920674,2026-08-12T16:45:15.909169,13.73,28.0,,85.0,1719.0,49.0,0.9325607299804688,7.802973632812501,5.233417053222657,9.441648218527872,-5.839017073134399,-35.204859456962645,,16.5,42.0,,22.0,63.14,,1437.6000000000001,,,0,Gasolina,,,0.0,0.8333333333333334,86.0,0.0,0,29.41,1.0,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:40.920400,2026-08-12T16:45:15.909169,13.73,24.0,,72.0,1716.0,47.0,1.3976435852050781,7.953261108398438,5.026397552490234,9.511700279408927,-5.838908555197836,-35.2049163204187,,18.0,42.0,,20.0,63.14,,1357.435,,,0,Gasolina,,,0.0,0.7666666666666667,86.0,0.0,0,29.41,1.0,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:41.921163,2026-08-12T16:45:15.909169,13.73,19.0,,58.0,2203.0,44.0,1.9523899841308594,7.948770446777345,5.202431488037109,9.698457179026745,-5.83880305070407,-35.20497251360597,,18.0,42.0,,20.0,63.14,,1226.28,,,0,Gasolina,,,0.0,0.8,86.0,0.0,0,29.41,1.0,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:42.920713,2026-08-12T16:45:15.909169,13.73,8.0,,28.0,2072.0,44.0,1.550625457763672,7.652985534667969,5.986351318359375,9.839157942167866,-5.838703169247003,-35.205025693444924,,-3.0,42.0,,15.0,63.14,,962.7800000000001,,,0,Gasolina,,,0.0,0.9666666666666667,86.0,0.0,0,29.41,1.0,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:43.920416,2026-08-12T16:45:15.909169,13.73,8.0,,30.0,2072.0,42.0,1.359023895263672,7.749235382080078,6.0324554443359375,9.914036193331034,-5.8386068693039315,-35.20507578436177,,-4.5,42.0,,15.0,63.14,,962.7800000000001,,,0,Gasolina,,,0.0,0.9666666666666667,86.0,0.0,0,29.41,0.99,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:44.920699,2026-08-12T16:45:15.909169,13.73,7.0,,30.0,1949.0,39.0,1.2840298461914064,6.575077056884766,6.53361328125,9.35780281149422,-5.838515711407937,-35.20512367715883,,-4.0,42.0,,14.0,63.14,,770.27,,,0,Gasolina,,,0.0,0.9666666666666667,86.0,0.0,0,29.41,1.0,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:45.920566,2026-08-12T16:45:15.909169,13.73,7.0,,27.0,1849.0,37.0,3.8405635070800783,6.5433430480957036,6.830895080566407,10.209132867128528,-5.838429191573717,-35.20516912253373,,-3.0,42.0,,13.0,63.14,,692.7800000000001,,,0,Gasolina,,,0.0,0.9333333333333333,86.0,0.0,0,29.41,0.99,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:46.920455,2026-08-12T16:45:15.909169,13.73,7.0,,27.0,1757.0,35.0,3.1485525512695314,6.9623217773437505,8.381370849609375,11.34172319438553,-5.838344972672371,-35.20521223124927,,-3.0,42.0,,13.0,63.14,,692.7800000000001,,,0,Gasolina,,,0.0,0.9333333333333333,86.0,0.0,0,29.41,0.99,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:47.920759,2026-08-12T16:45:15.909169,13.73,7.0,,27.0,1679.0,34.0,2.7993287658691406,7.0204010009765625,5.795797576904297,9.524365664252128,-5.8382655276570325,-35.20525521011844,,-4.5,42.0,,13.0,63.14,,692.7800000000001,,,0,Gasolina,,,0.0,0.9333333333333333,86.0,0.0,0,29.41,0.98,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:48.920524,2026-08-12T16:45:15.909169,13.73,7.0,,27.0,1477.0,29.0,3.4217344665527345,6.577921142578125,5.548960876464844,9.261116570160896,-5.838187755801059,-35.205292765107416,,-4.5,42.0,,13.0,63.14,,692.7800000000001,,,0,Gasolina,,,0.0,0.9666666666666667,86.0,0.0,0,29.41,0.98,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:49.920681,2026-08-12T16:45:15.909169,13.73,6.0,,26.0,1197.0,29.0,3.281027069091797,6.913223876953126,5.174739074707031,9.237733893779778,-5.838115277447878,-35.20532438953196,,-10.0,42.0,,13.0,63.14,,485.97499999999997,,,0,Gasolina,,,0.0,0.8666666666666667,86.0,0.0,0,29.41,0.99,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:50.921360,2026-08-12T16:45:15.909169,13.73,7.0,,27.0,1197.0,23.0,3.320694580078125,8.263416137695312,4.8368916320800786,10.134425460743683,-5.838052495181503,-35.20534247007255,,-5.5,42.0,,13.0,63.14,,374.54999999999995,,,0,Gasolina,,,0.0,0.9333333333333333,86.0,0.0,0,29.41,0.99,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:51.920559,2026-08-12T16:45:15.909169,13.73,23.0,,27.0,1210.0,19.0,3.8408628845214845,8.012388153076172,5.209616546630859,10.30003379490476,-5.83800249966435,-35.20535259475408,,20.0,42.0,,20.0,63.14,,674.1,,,0,Gasolina,,,0.0,0.6666666666666666,86.0,0.0,0,29.41,1.0,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:52.920442,2026-08-12T16:45:15.909169,13.73,23.0,,64.0,1540.0,18.0,1.8901194763183595,7.299720153808594,4.337080993652344,8.69877793165096,-5.837956875680472,-35.20535745253319,,0.0,42.0,,21.0,63.14,,746.2,,,0,Gasolina,,,0.0,0.7666666666666667,86.0,0.0,0,29.41,0.99,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:53.921358,2026-08-12T16:45:15.909169,13.73,25.0,,73.0,1789.0,20.0,2.7572662353515627,7.777227172851563,4.964725799560547,9.629967905220278,-5.837911141800902,-35.205355389807096,,16.5,42.0,,21.0,63.14,,782.6,,,0,Gasolina,,,0.0,0.8666666666666667,86.0,0.0,0,29.41,1.0,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:54.920553,2026-08-12T16:45:15.909169,13.73,25.0,,78.0,1929.0,23.0,3.0097911071777346,7.925269317626953,4.462969207763672,9.580544369461062,-5.837858344466549,-35.20534854172113,,17.0,42.0,,22.0,63.14,,897.525,,,0,Gasolina,,,0.0,0.8666666666666667,86.0,0.0,0,29.41,1.0,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:55.920073,2026-08-12T16:45:15.909169,13.73,25.0,,77.0,2091.0,25.0,2.2734722900390625,8.110733642578126,4.836592254638672,9.713150936336513,-5.837801910954187,-35.205333058386636,,17.0,42.0,,22.0,63.14,,897.525,,,0,Gasolina,,,0.0,0.8666666666666667,86.0,0.0,0,29.41,1.0,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:56.919562,2026-08-12T16:45:15.909169,13.73,16.0,,38.0,2071.0,25.0,1.1888278198242188,8.064779205322266,5.232967987060547,9.686997944120096,-5.837744231466753,-35.205313347882495,,20.0,42.0,,18.0,63.14,,797.655,,,0,Gasolina,,,0.0,0.9,86.0,0.0,0,29.41,0.99,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:57.920561,2026-08-12T16:45:15.909169,13.73,11.0,,33.0,2071.0,26.0,2.369273071289063,7.364235992431641,6.095624084472656,9.848962362490997,-5.837680707737734,-35.20529510859903,,10.5,42.0,,16.0,63.14,,679.135,,,0,Gasolina,,,0.0,0.8666666666666667,86.0,0.0,0,29.41,0.99,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:58.920565,2026-08-12T16:45:15.909169,13.73,11.0,,33.0,2050.0,26.0,1.5741265869140626,7.296127624511719,6.369255065917969,9.81217421979015,-5.8376152136355435,-35.205290147234976,,10.5,42.0,,16.0,63.14,,679.135,,,0,Gasolina,,,0.0,0.8666666666666667,86.0,0.0,0,29.41,0.99,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:47:59.920688,2026-08-12T16:45:15.909169,13.73,11.0,,33.0,2031.0,26.0,1.4769786071777344,7.181915130615235,7.533084869384766,10.512313655840678,-5.837550753397602,-35.20529678441004,,4.5,42.0,,16.0,63.14,,679.135,,,0,Gasolina,,,0.0,0.8666666666666667,86.0,0.0,0,29.41,0.97,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:00.919680,2026-08-12T16:45:15.909169,13.73,13.0,,39.0,2030.0,25.0,1.695524139404297,7.428452453613281,7.395970001220704,10.618713680189915,-5.837490030540192,-35.205317630948116,,9.0,42.0,,16.0,63.14,,708.045,,,0,Gasolina,,,0.0,0.8666666666666667,86.0,0.0,0,29.41,0.99,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:01.920786,2026-08-12T16:45:15.909169,13.73,13.0,,40.0,2031.0,25.0,1.3742921447753906,7.277266845703125,6.888674926757813,10.114402300151156,-5.837437293206371,-35.20534929823554,,9.0,42.0,,17.0,63.14,,708.7,,,0,Gasolina,,,0.0,0.9,86.0,0.0,0,29.41,0.99,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:02.920421,2026-08-12T16:45:15.909169,13.73,13.0,,39.0,2035.0,25.0,0.8364605712890626,7.467371520996094,6.757397918701172,10.105628647024968,-5.837398228716463,-35.205401712460365,,9.0,42.0,,16.0,63.14,,708.7,,,0,Gasolina,,,0.0,0.8666666666666667,86.0,0.0,0,29.41,0.99,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:03.920645,2026-08-12T16:45:15.909169,13.73,13.0,,39.0,2030.0,25.0,1.04662353515625,7.131769409179688,7.713010711669923,10.556897743579272,-5.837372180369111,-35.20546017034664,,9.5,42.0,,16.0,63.14,,708.7,,,0,Gasolina,,,0.0,0.8666666666666667,86.0,0.0,0,29.41,0.99,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:04.920397,2026-08-12T16:45:15.909169,13.73,13.0,,40.0,2030.0,26.0,1.1602372741699218,7.265142059326172,7.2000274658203125,10.29411653242425,-5.837361343955488,-35.205522216780395,,9.0,42.0,,16.0,63.14,,707.8500000000001,,,0,Gasolina,,,0.0,0.8666666666666667,86.0,0.0,0,29.41,0.99,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:05.920463,2026-08-12T16:45:15.909169,13.73,13.0,,40.0,2037.0,25.0,1.0006690979003907,6.6136967468261725,7.716902618408204,10.212389990813476,-5.837364949613189,-35.20558706386698,,9.5,42.0,,16.0,63.14,,707.8500000000001,,,0,Gasolina,,,0.0,0.8666666666666667,86.0,0.0,0,29.41,0.99,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:06.920754,2026-08-12T16:45:15.909169,13.73,13.0,,40.0,2048.0,26.0,1.0077044677734375,7.3410342407226565,6.6330065917968755,9.945000174190739,-5.837383872101242,-35.205648595347405,,9.5,42.0,,16.0,63.14,,707.8500000000001,,,0,Gasolina,,,0.0,0.8666666666666667,86.0,0.0,0,29.41,0.99,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:07.920169,2026-08-12T16:45:15.909169,13.73,13.0,,41.0,2024.0,25.0,2.5005500793457034,7.664960632324219,6.221661987304688,10.18398007061424,-5.837417313050681,-35.20570271998548,,9.0,42.0,,16.0,63.14,,707.8500000000001,,,0,Gasolina,,,0.0,0.8666666666666667,86.0,0.0,0,29.41,0.99,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:08.919421,2026-08-12T16:45:15.909169,13.73,14.0,,45.0,2036.0,25.0,3.051404571533203,7.997718658447266,5.977519683837891,10.440561056261235,-5.837464715759046,-35.20574749434669,,9.0,42.0,,16.0,63.14,,706.68,,,0,Gasolina,,,0.0,0.8666666666666667,86.0,0.0,0,29.41,0.99,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:09.920354,2026-08-12T16:45:15.909169,13.73,15.0,,43.0,2035.0,25.0,3.2715966796875002,7.998467102050782,5.10663070678711,10.037753632792146,-5.837518676847007,-35.205782944079026,,9.0,42.0,,17.0,63.14,,747.2,,,0,Gasolina,,,0.0,0.9,86.0,0.0,0,29.41,0.99,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:10.920883,2026-08-12T16:45:15.909169,13.73,15.0,,43.0,2027.0,25.0,2.6229954528808594,8.4065185546875,5.024900665283203,10.13899827656078,-5.837573865464986,-35.205814168164906,,9.0,42.0,,16.0,63.14,,747.2,,,0,Gasolina,,,0.0,0.8666666666666667,86.0,0.0,0,29.41,0.99,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:11.920812,2026-08-12T16:45:15.909169,13.73,11.0,,36.0,2027.0,25.0,5.920188903808594,4.497247924804688,5.826932830810547,9.446005598596493,-5.837625987734994,-35.205848989511786,,9.5,42.0,,16.0,63.14,,652.86,,,0,Gasolina,,,0.0,0.8666666666666667,86.0,0.0,0,29.41,0.99,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:12.920511,2026-08-12T16:45:15.909169,13.73,11.0,,36.0,2001.0,25.0,5.6785913085937505,2.156266021728516,6.90289535522461,9.194881548539867,-5.837681356288013,-35.20587382532927,,7.5,42.0,,15.0,63.14,,652.86,,,0,Gasolina,,,0.0,0.9333333333333333,86.0,0.0,0,29.41,0.99,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:13.920291,2026-08-12T16:45:15.909169,13.73,11.0,,30.0,1923.0,24.0,0.8033793640136719,2.7904971313476565,8.832382965087891,9.297487912579252,-5.837706220748075,-35.20595116965139,,6.0,42.0,,16.0,63.14,,599.025,,,0,Gasolina,,,0.0,0.8333333333333334,86.0,0.0,0,29.41,0.98,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:14.921038,2026-08-12T16:45:15.909169,13.73,10.0,,32.0,1910.0,24.0,0.9271719360351564,2.835254058837891,8.216563568115236,8.741294540627635,-5.837727647758018,-35.206009162503726,,-1.0,42.0,,16.0,63.14,,598.91,,,0,Gasolina,,,0.0,0.7333333333333333,86.0,0.0,0,29.41,0.98,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:15.920061,2026-08-12T16:45:15.909169,13.73,15.0,,42.0,1953.0,24.0,1.1304492187500002,3.216361541748047,11.108849029541016,11.620216166859494,-5.8377417286737625,-35.20606961592919,,5.0,42.0,,17.0,63.14,,703.95,,,0,Gasolina,,,0.0,0.8333333333333334,86.0,0.0,0,29.41,0.98,18770.0,3.13,629.0,-1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:16.920701,2026-08-12T16:45:15.909169,13.73,15.0,,42.0,1953.0,24.0,-0.015567626953125,2.2421873474121097,9.313632202148439,9.579738579355926,-5.83775052253191,-35.20613085731282,,5.0,42.0,,17.0,63.14,,703.95,,,0,Gasolina,,,0.0,0.9,86.0,0.0,0,29.41,0.98,18770.0,3.91,689.0,-3.91
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:17.920717,2026-08-12T16:45:15.909169,13.68,8.0,,42.0,1953.0,24.0,0.0431103515625,2.271526336669922,8.058941345214844,8.373065508295642,-5.8377577159064815,-35.20619268266963,,5.0,42.0,,13.0,63.14,,520.48,,,0,Gasolina,,,0.0,0.9666666666666667,86.0,0.0,0,29.41,1.0,16510.0,3.91,689.0,-3.91
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:18.920736,2026-08-12T16:45:15.909169,13.68,8.0,,29.0,1274.0,20.0,0.12214599609375,1.9056871032714844,10.25158172607422,10.427918817593273,-5.837765855244749,-35.20624893885739,,-15.0,42.0,,12.0,63.14,,360.35999999999996,,,0,Gasolina,,,0.0,0.9666666666666667,86.0,0.0,0,29.41,0.96,16510.0,3.91,689.0,-3.91
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:19.921093,2026-08-12T16:45:15.909169,13.68,6.0,,31.0,1113.0,16.0,-0.15881973266601562,2.6836193847656253,7.473209381103516,7.942033440095019,-5.837772260578667,-35.20629711927578,,-1.5,42.0,,12.0,63.14,,254.43,,,0,Gasolina,,,0.0,0.9,86.0,0.0,0,29.41,0.98,16510.0,3.91,689.0,-3.91
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:20.920657,2026-08-12T16:45:15.909169,13.68,7.0,,44.0,1094.0,15.0,0.22842498779296877,3.2829730224609377,11.002270660400391,11.483903932285475,-5.837776855311437,-35.20633555359775,,-14.5,42.0,,12.0,63.14,,265.995,,,0,Gasolina,,,0.0,0.9666666666666667,86.0,0.0,0,29.41,0.98,16510.0,3.91,689.0,-3.91
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:21.920451,2026-08-12T16:45:15.909169,13.68,30.0,,80.0,1509.0,17.0,-0.4228706359863281,3.4319132995605472,12.573702850341798,13.04050811276821,-5.8377811008077956,-35.20637144378357,,-14.5,42.0,,22.0,63.14,,741.15,,,0,Gasolina,,,0.0,0.8,86.0,0.0,0,29.41,0.98,16510.0,3.91,689.0,-3.91
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:22.920444,2026-08-12T16:45:15.909169,13.68,32.0,,88.0,1773.0,17.0,0.3159928894042969,4.042942657470704,9.508526916503907,10.337181480443771,-5.83778576775692,-35.2064113046822,,12.5,42.0,,24.0,63.14,,957.7049999999999,,,0,Gasolina,,,0.0,0.9666666666666667,86.0,0.0,0,29.41,1.0,16510.0,3.91,689.0,-3.91
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:23.921036,2026-08-12T16:45:15.909169,13.68,33.0,,89.0,1773.0,19.0,-0.7815248107910157,3.865411834716797,7.9837976074218755,8.904673712052894,-5.837791301067431,-35.206458711284135,,14.0,42.0,,25.0,63.14,,1110.98,,,0,Gasolina,,,0.0,0.9,86.0,0.0,0,29.41,0.99,16510.0,3.91,689.0,-3.91
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:24.920882,2026-08-12T16:45:15.909169,13.68,32.0,,89.0,2030.0,23.0,-0.2606080627441406,3.926484832763672,9.066346435546876,9.883513413439776,-5.837797648794689,-35.20651315651683,,15.0,43.0,,26.0,63.14,,1273.25,,,0,Gasolina,,,0.0,0.9333333333333333,86.0,0.0,0,29.41,1.0,16510.0,3.91,689.0,-3.91
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:25.920150,2026-08-12T16:45:15.909169,13.68,32.0,,88.0,2258.0,26.0,-0.30147308349609375,3.8166133117675782,8.941655731201172,9.726799597347366,-5.837805978050582,-35.20657494624564,,15.5,43.0,,25.0,63.14,,1379.82,,,0,Gasolina,,,0.0,0.8666666666666667,86.0,0.0,0,29.41,1.0,16510.0,3.91,689.0,-3.91
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:26.921031,2026-08-12T16:45:15.909169,13.68,29.0,,82.0,2430.0,29.0,0.6671626281738282,4.0406973266601565,6.217770080566407,7.445334487643731,-5.8378137896099505,-35.206641195227036,,14.0,43.0,,25.0,63.14,,1308.4499999999998,,,0,Gasolina,,,0.0,0.9333333333333333,86.0,0.0,0,29.41,0.99,16510.0,3.91,689.0,-3.91
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:27.920812,2026-08-12T16:45:15.909169,13.68,33.0,,91.0,1745.0,32.0,0.692010955810547,3.5581008911132814,8.295299835205078,9.052676978124005,-5.837823820347806,-35.20671481696595,,13.5,43.0,,25.0,63.14,,1528.3,,,0,Gasolina,,,0.0,0.9,86.0,0.0,0,29.41,0.99,16510.0,3.91,689.0,-3.91
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:28.920403,2026-08-12T16:45:15.909169,13.68,34.0,,91.0,1720.0,34.0,0.35685791015625,3.2681538391113283,11.144325256347656,11.619129162867907,-5.837834421609902,-35.20679293638225,,13.5,43.0,,26.0,63.14,,1433.85,,,0,Gasolina,,,0.0,0.9666666666666667,86.0,0.0,0,29.41,1.0,16510.0,3.91,689.0,-3.91
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T16:48:29.919970,2026-08-12T16:45:15.909169,13.68,35.0,,91.0,1741.0,34.0,0.15522720336914064,3.660487976074219,6.549779663085938,7.504857183359579,-5.837845402676711,-35.206876153071775,,13.5,43.0,,26.0,63.14,,1490.4,,,0,Gasolina,,,0.0,0.9333333333333333,86.0,0.0,0,29.41,1.0,16510.0,3.91,689.0,-3.91
